team_game_id,game_id,game,team,toi,cf,ca,gf,ga,xgf,xga,is_home,season
6131,3066," 2024-12-09 - Red Wings 6, Sabres 5",Buffalo Sabres,65,48,72,5,5,2.02,3.49,1,2425
6132,3066," 2024-12-09 - Red Wings 6, Sabres 5",Detroit Red Wings,65,72,48,5,5,3.49,2.02,0,2425
6133,3067," 2024-12-09 - Blackhawks 2, Rangers 1",New York Rangers,60,61,59,1,2,2.51,3.16,1,2425
6134,3067," 2024-12-09 - Blackhawks 2, Rangers 1",Chicago Blackhawks,60,59,61,2,1,3.16,2.51,0,2425
6135,3068," 2024-12-09 - Ducks 2, Canadiens 3",Montreal Canadiens,65,47,67,2,2,2.05,3.47,1,2425
6136,3068," 2024-12-09 - Ducks 2, Canadiens 3",Anaheim Ducks,65,67,47,2,2,3.47,2.05,0,2425
6137,3069," 2024-12-10 - Maple Leafs 2, Devils 1",New Jersey Devils,62.85,73,48,1,2,4.59,2.52,1,2425
6138,3069," 2024-12-10 - Maple Leafs 2, Devils 1",Toronto Maple Leafs,62.85,48,73,2,1,2.52,4.59,0,2425
6139,3070," 2024-12-10 - Avalanche 6, Penguins 2",Pittsburgh Penguins,60,61,47,2,6,2.38,2.63,1,2425
6140,3070," 2024-12-10 - Avalanche 6, Penguins 2",Colorado Avalanche,60,47,61,6,2,2.63,2.38,0,2425
6141,3071," 2024-12-10 - Sharks 2, Hurricanes 3",Carolina Hurricanes,60,71,50,3,2,3.62,2.94,1,2425
6142,3071," 2024-12-10 - Sharks 2, Hurricanes 3",San Jose Sharks,60,50,71,2,3,2.94,3.62,0,2425
6143,3072," 2024-12-10 - Flyers 5, Blue Jackets 3",Columbus Blue Jackets,60,45,58,3,5,1.71,3.01,1,2425
6144,3072," 2024-12-10 - Flyers 5, Blue Jackets 3",Philadelphia Flyers,60,58,45,5,3,3.01,1.71,0,2425
6145,3073," 2024-12-10 - Kings 3, Islanders 1",New York Islanders,60,47,59,1,3,3.14,3.87,1,2425
6146,3073," 2024-12-10 - Kings 3, Islanders 1",Los Angeles Kings,60,59,47,3,1,3.87,3.14,0,2425
6147,3074," 2024-12-10 - Flames 4, Predators 3",Nashville Predators,60,51,59,3,4,1.52,3.42,1,2425
6148,3074," 2024-12-10 - Flames 4, Predators 3",Calgary Flames,60,59,51,4,3,3.42,1.52,0,2425
6149,3075," 2024-12-10 - Bruins 1, Jets 8",Winnipeg Jets,60,59,62,8,1,3.75,3.74,1,2425
6150,3075," 2024-12-10 - Bruins 1, Jets 8",Boston Bruins,60,62,59,1,8,3.74,3.75,0,2425
6151,3076," 2024-12-10 - Lightning 1, Oilers 2",Edmonton Oilers,60,44,50,2,1,2.26,1.84,1,2425
6152,3076," 2024-12-10 - Lightning 1, Oilers 2",Tampa Bay Lightning,60,50,44,1,2,1.84,2.26,0,2425
6153,3077," 2024-12-10 - Wild 5, Utah HC 4",Utah Hockey Club,65,55,76,4,4,2.95,4.18,1,2425
6154,3077," 2024-12-10 - Wild 5, Utah HC 4",Minnesota Wild,65,76,55,4,4,4.18,2.95,0,2425
6155,3078," 2024-12-10 - Blues 4, Canucks 3",Vancouver Canucks,61.66666667,58,52,3,4,3.32,2.69,1,2425
6156,3078," 2024-12-10 - Blues 4, Canucks 3",St Louis Blues,61.66666667,52,58,4,3,2.69,3.32,0,2425
6157,3079," 2024-12-10 - Panthers 2, Kraken 1",Seattle Kraken,65,46,82,1,1,1.36,3.66,1,2425
6158,3079," 2024-12-10 - Panthers 2, Kraken 1",Florida Panthers,65,82,46,1,1,3.66,1.36,0,2425
6159,3080," 2024-12-11 - Rangers 3, Sabres 2",Buffalo Sabres,60,76,62,2,3,3.23,3.88,1,2425
6160,3080," 2024-12-11 - Rangers 3, Sabres 2",New York Rangers,60,62,76,3,2,3.88,3.23,0,2425
6161,3081," 2024-12-11 - Ducks 1, Senators 5",Ottawa Senators,60,64,53,5,1,3.39,2.88,1,2425
6162,3081," 2024-12-11 - Ducks 1, Senators 5",Anaheim Ducks,60,53,64,1,5,2.88,3.39,0,2425
6163,3082," 2024-12-12 - Ducks 2, Maple Leafs 3",Toronto Maple Leafs,60,68,47,3,2,3.79,2.19,1,2425
6164,3082," 2024-12-12 - Ducks 2, Maple Leafs 3",Anaheim Ducks,60,47,68,2,3,2.19,3.79,0,2425
6165,3083," 2024-12-12 - Penguins 9, Canadiens 2",Montreal Canadiens,60,40,66,2,9,2.24,3.71,1,2425
6166,3083," 2024-12-12 - Penguins 9, Canadiens 2",Pittsburgh Penguins,60,66,40,9,2,3.71,2.24,0,2425
6167,3084," 2024-12-12 - Kings 1, Devils 3",New Jersey Devils,60,59,46,3,1,3.34,2.04,1,2425
6168,3084," 2024-12-12 - Kings 1, Devils 3",Los Angeles Kings,60,46,59,1,3,2.04,3.34,0,2425
6169,3085," 2024-12-12 - Red Wings 1, Flyers 4",Philadelphia Flyers,60,58,54,4,1,3.57,1.96,1,2425
6170,3085," 2024-12-12 - Red Wings 1, Flyers 4",Detroit Red Wings,60,54,58,1,4,1.96,3.57,0,2425
6171,3086," 2024-12-12 - Capitals 2, Blue Jackets 1",Columbus Blue Jackets,62.38333333,60,73,1,2,4.15,3.92,1,2425
6172,3086," 2024-12-12 - Capitals 2, Blue Jackets 1",Washington Capitals,62.38333333,73,60,2,1,3.92,4.15,0,2425
6173,3087," 2024-12-12 - Blackhawks 4, Islanders 5",New York Islanders,60,50,62,5,4,1.77,2.26,1,2425
6174,3087," 2024-12-12 - Blackhawks 4, Islanders 5",Chicago Blackhawks,60,62,50,4,5,2.26,1.77,0,2425
6175,3088," 2024-12-12 - Sharks 4, Blues 3",St Louis Blues,60,54,49,3,4,2.3,2.88,1,2425
6176,3088," 2024-12-12 - Sharks 4, Blues 3",San Jose Sharks,60,49,54,4,3,2.88,2.3,0,2425
6177,3089," 2024-12-12 - Predators 4, Stars 1",Dallas Stars,60,64,48,1,4,3.33,3.71,1,2425
6178,3089," 2024-12-12 - Predators 4, Stars 1",Nashville Predators,60,48,64,4,1,3.71,3.33,0,2425
6179,3090," 2024-12-12 - Oilers 7, Wild 1",Minnesota Wild,60,55,64,1,7,2.56,3.37,1,2425
6180,3090," 2024-12-12 - Oilers 7, Wild 1",Edmonton Oilers,60,64,55,7,1,3.37,2.56,0,2425
6181,3091," 2024-12-12 - Golden Knights 3, Jets 2",Winnipeg Jets,63.78333333,43,84,2,3,1.3,3.58,1,2425
6182,3091," 2024-12-12 - Golden Knights 3, Jets 2",Vegas Golden Knights,63.78333333,84,43,3,2,3.58,1.3,0,2425
6183,3092," 2024-12-12 - Utah HC 4, Avalanche 1",Colorado Avalanche,60,66,46,1,4,2.13,2.42,1,2425
6184,3092," 2024-12-12 - Utah HC 4, Avalanche 1",Utah Hockey Club,60,46,66,4,1,2.42,2.13,0,2425
6185,3093," 2024-12-12 - Lightning 8, Flames 3",Calgary Flames,60,51,62,3,8,1.4,3.39,1,2425
6186,3093," 2024-12-12 - Lightning 8, Flames 3",Tampa Bay Lightning,60,62,51,8,3,3.39,1.4,0,2425
6187,3094," 2024-12-12 - Panthers 0, Canucks 4",Vancouver Canucks,60,31,61,4,0,1.61,2.24,1,2425
6188,3094," 2024-12-12 - Panthers 0, Canucks 4",Florida Panthers,60,61,31,0,4,2.24,1.61,0,2425
6189,3095," 2024-12-12 - Bruins 1, Kraken 5",Seattle Kraken,60,57,86,5,1,3.95,3.48,1,2425
6190,3095," 2024-12-12 - Bruins 1, Kraken 5",Boston Bruins,60,86,57,1,5,3.48,3.95,0,2425
6191,3096," 2024-12-13 - Senators 3, Hurricanes 0",Carolina Hurricanes,60,70,36,0,3,3.17,2.87,1,2425
6192,3096," 2024-12-13 - Senators 3, Hurricanes 0",Ottawa Senators,60,36,70,3,0,2.87,3.17,0,2425
6193,3097," 2024-12-14 - Blackhawks 1, Devils 4",New Jersey Devils,60,64,48,4,1,3.42,2.11,1,2425
6194,3097," 2024-12-14 - Blackhawks 1, Devils 4",Chicago Blackhawks,60,48,64,1,4,2.11,3.42,0,2425
6195,3098," 2024-12-14 - Kings 5, Rangers 1",New York Rangers,60,59,58,1,5,2.85,2.96,1,2425
6196,3098," 2024-12-14 - Kings 5, Rangers 1",Los Angeles Kings,60,58,59,5,1,2.96,2.85,0,2425
6197,3099," 2024-12-14 - Flyers 1, Wild 4",Minnesota Wild,60,41,52,4,1,1.71,1.55,1,2425
6198,3099," 2024-12-14 - Flyers 1, Wild 4",Philadelphia Flyers,60,52,41,1,4,1.55,1.71,0,2425
6199,3100," 2024-12-14 - Golden Knights 3, Oilers 6",Edmonton Oilers,60,55,89,6,3,3.75,4.4,1,2425
6200,3100," 2024-12-14 - Golden Knights 3, Oilers 6",Vegas Golden Knights,60,89,55,3,6,4.4,3.75,0,2425
6201,3101," 2024-12-14 - Penguins 2, Senators 3",Ottawa Senators,61.76666667,56,55,3,2,2.69,2.59,1,2425
6202,3101," 2024-12-14 - Penguins 2, Senators 3",Pittsburgh Penguins,61.76666667,55,56,2,3,2.59,2.69,0,2425
6203,3102," 2024-12-14 - Maple Leafs 2, Red Wings 4",Detroit Red Wings,60,64,62,4,2,4.97,3.3,1,2425
6204,3102," 2024-12-14 - Maple Leafs 2, Red Wings 4",Toronto Maple Leafs,60,62,64,2,4,3.3,4.97,0,2425
6205,3103," 2024-12-14 - Sabres 2, Capitals 4",Washington Capitals,60,61,57,4,2,5.16,2.43,1,2425
6206,3103," 2024-12-14 - Sabres 2, Capitals 4",Buffalo Sabres,60,57,61,2,4,2.43,5.16,0,2425
6207,3104," 2024-12-14 - Ducks 4, Blue Jackets 3",Columbus Blue Jackets,61.71666667,74,59,3,4,3.64,2.48,1,2425
6208,3104," 2024-12-14 - Ducks 4, Blue Jackets 3",Anaheim Ducks,61.71666667,59,74,4,3,2.48,3.64,0,2425
6209,3105," 2024-12-14 - Canadiens 2, Jets 4",Winnipeg Jets,60,49,56,4,2,2.88,2.56,1,2425
6210,3105," 2024-12-14 - Canadiens 2, Jets 4",Montreal Canadiens,60,56,49,2,4,2.56,2.88,0,2425
6211,3106," 2024-12-14 - Blues 1, Stars 2",Dallas Stars,62.51666667,73,40,2,1,4.77,2.12,1,2425
6212,3106," 2024-12-14 - Blues 1, Stars 2",St Louis Blues,62.51666667,40,73,1,2,2.12,4.77,0,2425
6213,3107," 2024-12-14 - Predators 2, Avalanche 5",Colorado Avalanche,60,57,66,5,2,2.91,2.68,1,2425
6214,3107," 2024-12-14 - Predators 2, Avalanche 5",Nashville Predators,60,66,57,2,5,2.68,2.91,0,2425
6215,3108," 2024-12-14 - Panthers 0, Flames 3",Calgary Flames,60,49,67,3,0,2.04,2.61,1,2425
6216,3108," 2024-12-14 - Panthers 0, Flames 3",Florida Panthers,60,67,49,0,3,2.61,2.04,0,2425
6217,3109," 2024-12-14 - Bruins 5, Canucks 1",Vancouver Canucks,60,55,52,1,5,1.91,3.18,1,2425
6218,3109," 2024-12-14 - Bruins 5, Canucks 1",Boston Bruins,60,52,55,5,1,3.18,1.91,0,2425
6219,3110," 2024-12-14 - Utah HC 4, Sharks 3",San Jose Sharks,60,47,73,3,4,2.06,3.94,1,2425
6220,3110," 2024-12-14 - Utah HC 4, Sharks 3",Utah Hockey Club,60,73,47,4,3,3.94,2.06,0,2425
6221,3111," 2024-12-14 - Lightning 5, Kraken 1",Seattle Kraken,60,53,63,1,5,3.09,3.33,1,2425
6222,3111," 2024-12-14 - Lightning 5, Kraken 1",Tampa Bay Lightning,60,63,53,5,1,3.33,3.09,0,2425
6223,3112," 2024-12-15 - Islanders 3, Blackhawks 5",Chicago Blackhawks,60,41,62,5,3,2.33,3.46,1,2425
6224,3112," 2024-12-15 - Islanders 3, Blackhawks 5",New York Islanders,60,62,41,3,5,3.46,2.33,0,2425
6225,3113," 2024-12-15 - Sabres 3, Maple Leafs 5",Toronto Maple Leafs,60,78,50,5,3,5.55,2.3,1,2425
6226,3113," 2024-12-15 - Sabres 3, Maple Leafs 5",Buffalo Sabres,60,50,78,3,5,2.3,5.55,0,2425
6227,3114," 2024-12-15 - Blue Jackets 1, Hurricanes 4",Carolina Hurricanes,60,65,48,4,1,2.87,1.59,1,2425
6228,3114," 2024-12-15 - Blue Jackets 1, Hurricanes 4",Columbus Blue Jackets,60,48,65,1,4,1.59,2.87,0,2425
6229,3115," 2024-12-15 - Rangers 2, Blues 3",St Louis Blues,60,43,59,3,2,1.66,1.36,1,2425
6230,3115," 2024-12-15 - Rangers 2, Blues 3",New York Rangers,60,59,43,2,3,1.36,1.66,0,2425
6231,3116," 2024-12-15 - Golden Knights 3, Wild 2",Minnesota Wild,60,50,57,2,3,1.99,1.52,1,2425
6232,3116," 2024-12-15 - Golden Knights 3, Wild 2",Vegas Golden Knights,60,57,50,3,2,1.52,1.99,0,2425
6233,3117," 2024-12-16 - Capitals 1, Stars 3",Dallas Stars,60,46,61,3,1,2.69,2.75,1,2425
6234,3117," 2024-12-16 - Capitals 1, Stars 3",Washington Capitals,60,61,46,1,3,2.75,2.69,0,2425
6235,3118," 2024-12-16 - Panthers 6, Oilers 5",Edmonton Oilers,60,50,55,5,6,2.59,3.33,1,2425
6236,3118," 2024-12-16 - Panthers 6, Oilers 5",Florida Panthers,60,55,50,6,5,3.33,2.59,0,2425
6237,3119," 2024-12-16 - Avalanche 1, Canucks 3",Vancouver Canucks,60,50,58,3,1,3.36,3.23,1,2425
6238,3119," 2024-12-16 - Avalanche 1, Canucks 3",Colorado Avalanche,60,58,50,1,3,3.23,3.36,0,2425
6239,3120," 2024-12-17 - Sabres 1, Canadiens 6",Montreal Canadiens,60,51,63,6,1,2.77,3.27,1,2425
6240,3120," 2024-12-17 - Sabres 1, Canadiens 6",Buffalo Sabres,60,63,51,1,6,3.27,2.77,0,2425
6241,3121," 2024-12-17 - Blue Jackets 3, Lightning 5",Tampa Bay Lightning,60,51,67,5,3,3.78,3.13,1,2425
6242,3121," 2024-12-17 - Blue Jackets 3, Lightning 5",Columbus Blue Jackets,60,67,51,3,5,3.13,3.78,0,2425
6243,3122," 2024-12-17 - Kings 2, Penguins 3",Pittsburgh Penguins,61.73333333,55,67,3,2,2.56,3.13,1,2425
6244,3122," 2024-12-17 - Kings 2, Penguins 3",Los Angeles Kings,61.73333333,67,55,2,3,3.13,2.56,0,2425
6245,3123," 2024-12-17 - Islanders 0, Hurricanes 4",Carolina Hurricanes,60,64,61,4,0,3.56,3.76,1,2425
6246,3123," 2024-12-17 - Islanders 0, Hurricanes 4",New York Islanders,60,61,64,0,4,3.76,3.56,0,2425
6247,3124," 2024-12-17 - Devils 4, Blues 1",St Louis Blues,60,41,62,1,4,1.69,3.6,1,2425
6248,3124," 2024-12-17 - Devils 4, Blues 1",New Jersey Devils,60,62,41,4,1,3.6,1.69,0,2425
6249,3125," 2024-12-17 - Rangers 0, Predators 2",Nashville Predators,60,57,72,2,0,3.95,2.16,1,2425
6250,3125," 2024-12-17 - Rangers 0, Predators 2",New York Rangers,60,72,57,0,2,2.16,3.95,0,2425
6251,3126," 2024-12-17 - Capitals 2, Blackhawks 3",Chicago Blackhawks,60,53,48,3,2,2.18,2.1,1,2425
6252,3126," 2024-12-17 - Capitals 2, Blackhawks 3",Washington Capitals,60,48,53,2,3,2.1,2.18,0,2425
6253,3127," 2024-12-17 - Bruins 4, Flames 3",Calgary Flames,64.36666667,57,66,3,4,2.6,3.64,1,2425
6254,3127," 2024-12-17 - Bruins 4, Flames 3",Boston Bruins,64.36666667,66,57,4,3,3.64,2.6,0,2425
6255,3128," 2024-12-17 - Senators 3, Kraken 0",Seattle Kraken,60,67,69,0,3,2.48,3.01,1,2425
6256,3128," 2024-12-17 - Senators 3, Kraken 0",Ottawa Senators,60,69,67,3,0,3.01,2.48,0,2425
6257,3129," 2024-12-17 - Jets 4, Sharks 3",San Jose Sharks,60,69,62,3,4,2.98,3.11,1,2425
6258,3129," 2024-12-17 - Jets 4, Sharks 3",Winnipeg Jets,60,62,69,4,3,3.11,2.98,0,2425
6259,3130," 2024-12-18 - Flyers 4, Red Wings 6",Detroit Red Wings,60,54,46,6,4,4.29,2.47,1,2425
6260,3130," 2024-12-18 - Flyers 4, Red Wings 6",Philadelphia Flyers,60,46,54,4,6,2.47,4.29,0,2425
6261,3131," 2024-12-18 - Maple Leafs 5, Stars 3",Dallas Stars,60,67,35,3,5,3.28,2.17,1,2425
6262,3131," 2024-12-18 - Maple Leafs 5, Stars 3",Toronto Maple Leafs,60,35,67,5,3,2.17,3.28,0,2425
6263,3132," 2024-12-18 - Panthers 6, Wild 1",Minnesota Wild,60,51,59,1,6,2.1,3.49,1,2425
6264,3132," 2024-12-18 - Panthers 6, Wild 1",Florida Panthers,60,59,51,6,1,3.49,2.1,0,2425
6265,3133," 2024-12-18 - Canucks 2, Utah HC 3",Utah Hockey Club,64.8,64,58,3,2,3.6,3.11,1,2425
6266,3133," 2024-12-18 - Canucks 2, Utah HC 3",Vancouver Canucks,64.8,58,64,2,3,3.11,3.6,0,2425
6267,3134," 2024-12-18 - Jets 2, Ducks 3",Anaheim Ducks,60,69,51,3,2,3.17,2.71,1,2425
6268,3134," 2024-12-18 - Jets 2, Ducks 3",Winnipeg Jets,60,51,69,2,3,2.71,3.17,0,2425
6269,3135," 2024-12-19 - Blues 1, Lightning 3",Tampa Bay Lightning,60,46,57,3,1,2.84,2.4,1,2425
6270,3135," 2024-12-19 - Blues 1, Lightning 3",St Louis Blues,60,57,46,1,3,2.4,2.84,0,2425
6271,3136," 2024-12-19 - Kings 7, Flyers 3",Philadelphia Flyers,60,52,60,3,7,2.22,3.68,1,2425
6272,3136," 2024-12-19 - Kings 7, Flyers 3",Los Angeles Kings,60,60,52,7,3,3.68,2.22,0,2425
6273,3137," 2024-12-19 - Devils 2, Blue Jackets 4",Columbus Blue Jackets,60,43,97,4,2,2.76,5.34,1,2425
6274,3137," 2024-12-19 - Devils 2, Blue Jackets 4",New Jersey Devils,60,97,43,2,4,5.34,2.76,0,2425
6275,3138," 2024-12-19 - Penguins 5, Predators 4",Nashville Predators,61.11666667,61,40,4,5,3.43,1.7,1,2425
6276,3138," 2024-12-19 - Penguins 5, Predators 4",Pittsburgh Penguins,61.11666667,40,61,5,4,1.7,3.43,0,2425
6277,3139," 2024-12-19 - Kraken 1, Blackhawks 3",Chicago Blackhawks,60,45,59,3,1,4.63,2.46,1,2425
6278,3139," 2024-12-19 - Kraken 1, Blackhawks 3",Seattle Kraken,60,59,45,1,3,2.46,4.63,0,2425
6279,3140," 2024-12-19 - Senators 3, Flames 2",Calgary Flames,60.91666667,78,54,2,3,3.5,2.81,1,2425
6280,3140," 2024-12-19 - Senators 3, Flames 2",Ottawa Senators,60.91666667,54,78,3,2,2.81,3.5,0,2425
6281,3141," 2024-12-19 - Bruins 2, Oilers 3",Edmonton Oilers,61.06666667,55,54,3,2,2.33,3.36,1,2425
6282,3141," 2024-12-19 - Bruins 2, Oilers 3",Boston Bruins,61.06666667,54,55,2,3,3.36,2.33,0,2425
6283,3142," 2024-12-19 - Canucks 1, Golden Knights 3",Vegas Golden Knights,60,51,52,3,1,2.95,2.53,1,2425
6284,3142," 2024-12-19 - Canucks 1, Golden Knights 3",Vancouver Canucks,60,52,51,1,3,2.53,2.95,0,2425
6285,3143," 2024-12-19 - Avalanche 4, Sharks 2",San Jose Sharks,60,64,65,2,4,2.69,3.24,1,2425
6286,3143," 2024-12-19 - Avalanche 4, Sharks 2",Colorado Avalanche,60,65,64,4,2,3.24,2.69,0,2425
6287,3144," 2024-12-20 - Maple Leafs 6, Sabres 3",Buffalo Sabres,60,62,53,3,6,1.94,3.63,1,2425
6288,3144," 2024-12-20 - Maple Leafs 6, Sabres 3",Toronto Maple Leafs,60,53,62,6,3,3.63,1.94,0,2425
6289,3145," 2024-12-20 - Canadiens 4, Red Wings 3",Detroit Red Wings,60,52,65,3,4,2.64,2.73,1,2425
6290,3145," 2024-12-20 - Canadiens 4, Red Wings 3",Montreal Canadiens,60,65,52,4,3,2.73,2.64,0,2425
6291,3146," 2024-12-20 - Blues 1, Panthers 2",Florida Panthers,64.71666667,62,47,2,1,1.5,1.96,1,2425
6292,3146," 2024-12-20 - Blues 1, Panthers 2",St Louis Blues,64.71666667,47,62,1,2,1.96,1.5,0,2425
6293,3147," 2024-12-20 - Hurricanes 1, Capitals 3",Washington Capitals,60,45,76,3,1,2.64,3.31,1,2425
6294,3147," 2024-12-20 - Hurricanes 1, Capitals 3",Carolina Hurricanes,60,76,45,1,3,3.31,2.64,0,2425
6295,3148," 2024-12-20 - Rangers 3, Stars 1",Dallas Stars,60,80,47,1,3,6.78,3.12,1,2425
6296,3148," 2024-12-20 - Rangers 3, Stars 1",New York Rangers,60,47,80,3,1,3.12,6.78,0,2425
6297,3149," 2024-12-20 - Utah HC 2, Wild 1",Minnesota Wild,60,53,44,1,2,2.77,1.23,1,2425
6298,3149," 2024-12-20 - Utah HC 2, Wild 1",Utah Hockey Club,60,44,53,2,1,1.23,2.77,0,2425
6299,3150," 2024-12-20 - Avalanche 4, Ducks 2",Anaheim Ducks,60,64,49,2,4,3.12,2.55,1,2425
6300,3150," 2024-12-20 - Avalanche 4, Ducks 2",Colorado Avalanche,60,49,64,4,2,2.55,3.12,0,2425
6301,3151," 2024-12-21 - Kings 2, Predators 3",Nashville Predators,61.05,45,47,3,2,1.99,1.53,1,2425
6302,3151," 2024-12-21 - Kings 2, Predators 3",Los Angeles Kings,61.05,47,45,2,3,1.53,1.99,0,2425
6303,3152," 2024-12-21 - Blackhawks 4, Flames 6",Calgary Flames,60,54,54,6,4,3.25,3.16,1,2425
6304,3152," 2024-12-21 - Blackhawks 4, Flames 6",Chicago Blackhawks,60,54,54,4,6,3.16,3.25,0,2425
6305,3153," 2024-12-21 - Sharks 2, Oilers 3",Edmonton Oilers,60.3,79,41,3,2,3.97,1.64,1,2425
6306,3153," 2024-12-21 - Sharks 2, Oilers 3",San Jose Sharks,60.3,41,79,2,3,1.64,3.97,0,2425
6307,3154," 2024-12-21 - Sabres 1, Bruins 3",Boston Bruins,60,53,55,3,1,2.78,2.04,1,2425
6308,3154," 2024-12-21 - Sabres 1, Bruins 3",Buffalo Sabres,60,55,53,1,3,2.04,2.78,0,2425
6309,3155," 2024-12-21 - Islanders 6, Maple Leafs 3",Toronto Maple Leafs,60,55,69,3,6,2.24,3.33,1,2425
6310,3155," 2024-12-21 - Islanders 6, Maple Leafs 3",New York Islanders,60,69,55,6,3,3.33,2.24,0,2425
6311,3156," 2024-12-21 - Red Wings 1, Canadiens 5",Montreal Canadiens,60,59,51,5,1,2.21,2.26,1,2425
6312,3156," 2024-12-21 - Red Wings 1, Canadiens 5",Detroit Red Wings,60,51,59,1,5,2.26,2.21,0,2425
6313,3157," 2024-12-21 - Penguins 0, Devils 3",New Jersey Devils,60,65,44,3,0,3.86,1.86,1,2425
6314,3157," 2024-12-21 - Penguins 0, Devils 3",Pittsburgh Penguins,60,44,65,0,3,1.86,3.86,0,2425
6315,3158," 2024-12-21 - Blue Jackets 4, Flyers 5",Philadelphia Flyers,63.5,70,45,5,4,2.7,1.98,1,2425
6316,3158," 2024-12-21 - Blue Jackets 4, Flyers 5",Columbus Blue Jackets,63.5,45,70,4,5,1.98,2.7,0,2425
6317,3159," 2024-12-21 - Wild 0, Jets 5",Winnipeg Jets,60,57,54,5,0,3.09,2.53,1,2425
6318,3159," 2024-12-21 - Wild 0, Jets 5",Minnesota Wild,60,54,57,0,5,2.53,3.09,0,2425
6319,3160," 2024-12-21 - Senators 5, Canucks 4",Vancouver Canucks,60.25,57,53,4,5,2.96,3.24,1,2425
6320,3160," 2024-12-21 - Senators 5, Canucks 4",Ottawa Senators,60.25,53,57,5,4,3.24,2.96,0,2425
6321,3161," 2024-12-21 - Kraken 2, Golden Knights 6",Vegas Golden Knights,60,64,57,6,2,3.44,2.51,1,2425
6322,3161," 2024-12-21 - Kraken 2, Golden Knights 6",Seattle Kraken,60,57,64,2,6,2.51,3.44,0,2425
6323,3162," 2024-12-22 - Hurricanes 3, Rangers 1",New York Rangers,60,48,70,1,3,3.11,4.89,1,2425
6324,3162," 2024-12-22 - Hurricanes 3, Rangers 1",Carolina Hurricanes,60,70,48,3,1,4.89,3.11,0,2425
6325,3163," 2024-12-22 - Panthers 4, Lightning 2",Tampa Bay Lightning,60,45,52,2,4,1.77,2.67,1,2425
6326,3163," 2024-12-22 - Panthers 4, Lightning 2",Florida Panthers,60,52,45,4,2,2.67,1.77,0,2425
6327,3164," 2024-12-22 - Kings 1, Capitals 3",Washington Capitals,60,41,53,3,1,2.56,2.1,1,2425
6328,3164," 2024-12-22 - Kings 1, Capitals 3",Los Angeles Kings,60,53,41,1,3,2.1,2.56,0,2425
6329,3165," 2024-12-22 - Ducks 5, Utah HC 4",Utah Hockey Club,65,57,66,4,4,2.94,2.17,1,2425
6330,3165," 2024-12-22 - Ducks 5, Utah HC 4",Anaheim Ducks,65,66,57,4,4,2.17,2.94,0,2425
6331,3166," 2024-12-22 - Kraken 2, Avalanche 5",Colorado Avalanche,60,60,47,5,2,3.46,1.8,1,2425
6332,3166," 2024-12-22 - Kraken 2, Avalanche 5",Seattle Kraken,60,47,60,2,5,1.8,3.46,0,2425
6333,3167," 2024-12-22 - Senators 1, Oilers 3",Edmonton Oilers,60,40,61,3,1,3.69,2.11,1,2425
6334,3167," 2024-12-22 - Senators 1, Oilers 3",Ottawa Senators,60,61,40,1,3,2.11,3.69,0,2425
6335,3168," 2024-12-23 - Rangers 0, Devils 5",New Jersey Devils,60,57,47,5,0,4.45,3.08,1,2425
6336,3168," 2024-12-23 - Rangers 0, Devils 5",New York Rangers,60,47,57,0,5,3.08,4.45,0,2425
6337,3169," 2024-12-23 - Jets 5, Maple Leafs 2",Toronto Maple Leafs,60,70,42,2,5,2.44,4.1,1,2425
6338,3169," 2024-12-23 - Jets 5, Maple Leafs 2",Winnipeg Jets,60,42,70,5,2,4.1,2.44,0,2425
6339,3170," 2024-12-23 - Capitals 1, Bruins 4",Boston Bruins,60,47,43,4,1,3.68,1.51,1,2425
6340,3170," 2024-12-23 - Capitals 1, Bruins 4",Washington Capitals,60,43,47,1,4,1.51,3.68,0,2425
6341,3171," 2024-12-23 - Blues 4, Red Wings 0",Detroit Red Wings,60,40,49,0,4,1.3,3.29,1,2425
6342,3171," 2024-12-23 - Blues 4, Red Wings 0",St Louis Blues,60,49,40,4,0,3.29,1.3,0,2425
6343,3172," 2024-12-23 - Lightning 4, Panthers 0",Florida Panthers,60,79,67,0,4,4.05,2.87,1,2425
6344,3172," 2024-12-23 - Lightning 4, Panthers 0",Tampa Bay Lightning,60,67,79,4,0,2.87,4.05,0,2425
6345,3173," 2024-12-23 - Flyers 3, Penguins 7",Pittsburgh Penguins,60,44,50,7,3,2.85,1.91,1,2425
6346,3173," 2024-12-23 - Flyers 3, Penguins 7",Philadelphia Flyers,60,50,44,3,7,1.91,2.85,0,2425
6347,3174," 2024-12-23 - Canadiens 4, Blue Jackets 5",Columbus Blue Jackets,60,59,65,5,4,3.89,3.24,1,2425
6348,3174," 2024-12-23 - Canadiens 4, Blue Jackets 5",Montreal Canadiens,60,65,59,4,5,3.24,3.89,0,2425
6349,3175," 2024-12-23 - Sabres 7, Islanders 1",New York Islanders,60,79,45,1,7,2.27,3,1,2425
6350,3175," 2024-12-23 - Sabres 7, Islanders 1",Buffalo Sabres,60,45,79,7,1,3,2.27,0,2425
6351,3176," 2024-12-23 - Hurricanes 2, Predators 5",Nashville Predators,60,49,54,5,2,4.5,2.1,1,2425
6352,3176," 2024-12-23 - Hurricanes 2, Predators 5",Carolina Hurricanes,60,54,49,2,5,2.1,4.5,0,2425
