team_game_id,game_id,team,toi,cf,ca,gf,ga,is_home,season
3237,1619,Detroit Red Wings,60,65,49,2,1,1,2425
3238,1619,New York Islanders,60,49,65,1,2,0,2425
3239,1620,New Jersey Devils,60,61,65,4,2,1,2425
3240,1620,Carolina Hurricanes,60,65,61,2,4,0,2425
3241,1621,Washington Capitals,60,61,58,1,2,1,2425
3242,1621,Colorado Avalanche,60,58,61,2,1,0,2425
3243,1622,Columbus Blue Jackets,61.43333333,92,60,7,6,1,2425
3244,1622,Tampa Bay Lightning,61.43333333,60,92,6,7,0,2425
3245,1623,St Louis Blues,65,58,60,2,2,1,2425
3246,1623,San Jose Sharks,65,60,58,2,2,0,2425
3247,1624,Chicago Blackhawks,60,36,66,3,1,1,2425
3248,1624,Florida Panthers,60,66,36,1,3,0,2425
3249,1625,Calgary Flames,60,90,53,3,2,1,2425
3250,1625,New York Rangers,60,53,90,2,3,0,2425
3251,1626,Edmonton Oilers,60,68,51,3,5,1,2425
3252,1626,Minnesota Wild,60,51,68,5,3,0,2425
3253,1627,Pittsburgh Penguins,60,51,61,1,4,1,2425
3254,1627,Winnipeg Jets,60,61,51,4,1,0,2425
3255,1628,Anaheim Ducks,64,56,76,2,3,1,2425
3256,1628,Buffalo Sabres,64,76,56,3,2,0,2425
3257,1629,Philadelphia Flyers,61.1,70,52,3,2,1,2425
3258,1629,Chicago Blackhawks,61.1,52,70,2,3,0,2425
3259,1630,Calgary Flames,65,72,63,3,3,1,2425
3260,1630,Minnesota Wild,65,63,72,3,3,0,2425
3261,1631,Los Angeles Kings,60,58,44,2,1,1,2425
3262,1631,Seattle Kraken,60,44,58,1,2,0,2425
3263,1632,Florida Panthers,60,66,49,4,7,1,2425
3264,1632,Colorado Avalanche,60,49,66,7,4,0,2425
3265,1633,Montreal Canadiens,60,58,46,2,6,1,2425
3266,1633,Vegas Golden Knights,60,46,58,6,2,0,2425
3267,1634,Ottawa Senators,60,62,38,3,4,1,2425
3268,1634,Vancouver Canucks,60,38,62,4,3,0,2425
3269,1635,Detroit Red Wings,60,51,51,1,2,1,2425
3270,1635,Boston Bruins,60,51,51,2,1,0,2425
3271,1636,Tampa Bay Lightning,60,51,51,2,4,1,2425
3272,1636,Dallas Stars,60,51,51,4,2,0,2425
3273,1637,Pittsburgh Penguins,60,58,54,1,6,1,2425
3274,1637,Utah Hockey Club,60,54,58,6,1,0,2425
3275,1638,Washington Capitals,60,77,62,2,3,1,2425
3276,1638,New Jersey Devils,60,62,77,3,2,0,2425
3277,1639,Columbus Blue Jackets,65,54,71,4,4,1,2425
3278,1639,Carolina Hurricanes,65,71,54,4,4,0,2425
3279,1640,Nashville Predators,60,63,47,4,1,1,2425
3280,1640,Winnipeg Jets,60,47,63,1,4,0,2425
3281,1641,New York Islanders,60,52,57,3,1,1,2425
3282,1641,St Louis Blues,60,57,52,1,3,0,2425
3283,1642,San Jose Sharks,60,69,58,2,4,1,2425
3284,1642,Buffalo Sabres,60,58,69,4,2,0,2425
3285,1643,Edmonton Oilers,60,60,62,6,2,1,2425
3286,1643,New York Rangers,60,62,60,2,6,0,2425
3287,1644,Toronto Maple Leafs,60,73,55,3,2,1,2425
3288,1644,Utah Hockey Club,60,55,73,2,3,0,2425
3289,1645,Tampa Bay Lightning,60,64,53,8,2,1,2425
3290,1645,Colorado Avalanche,60,53,64,2,8,0,2425
3291,1646,Florida Panthers,60,58,73,1,4,1,2425
3292,1646,Washington Capitals,60,73,58,4,1,0,2425
3293,1647,New Jersey Devils,60,73,52,5,2,1,2425
3294,1647,Nashville Predators,60,52,73,2,5,0,2425
3295,1648,New York Rangers,60,61,72,2,5,1,2425
3296,1648,St Louis Blues,60,72,61,5,2,0,2425
3297,1649,Philadelphia Flyers,65,71,52,4,4,1,2425
3298,1649,Vegas Golden Knights,65,52,71,4,4,0,2425
3299,1650,Carolina Hurricanes,60,57,40,6,4,1,2425
3300,1650,Dallas Stars,60,40,57,4,6,0,2425
3301,1651,Ottawa Senators,60,66,55,4,3,1,2425
3302,1651,Calgary Flames,60,55,66,3,4,0,2425
3303,1652,New York Islanders,60,56,54,2,4,1,2425
3304,1652,Detroit Red Wings,60,54,56,4,2,0,2425
3305,1653,Minnesota Wild,60,72,62,1,4,1,2425
3306,1653,Winnipeg Jets,60,62,72,4,1,0,2425
3307,1654,Anaheim Ducks,60,47,67,2,3,1,2425
3308,1654,Seattle Kraken,60,67,47,3,2,0,2425
3309,1655,San Jose Sharks,60,40,57,7,2,1,2425
3310,1655,Los Angeles Kings,60,57,40,2,7,0,2425
3311,1656,Boston Bruins,60,72,31,0,2,1,2425
3312,1656,Vancouver Canucks,60,31,72,2,0,0,2425
3313,1657,Montreal Canadiens,64.55,47,71,2,3,1,2425
3314,1657,Utah Hockey Club,64.55,71,47,3,2,0,2425
3315,1658,Buffalo Sabres,60,87,55,0,1,1,2425
3316,1658,Minnesota Wild,60,55,87,1,0,0,2425
3317,1659,New Jersey Devils,60,81,36,0,3,1,2425
3318,1659,St Louis Blues,60,36,81,3,0,0,2425
3319,1660,Carolina Hurricanes,60,68,45,4,3,1,2425
3320,1660,New York Rangers,60,45,68,3,4,0,2425
3321,1661,Detroit Red Wings,63.58333333,57,60,2,1,1,2425
3322,1661,Calgary Flames,63.58333333,60,57,1,2,0,2425
3323,1662,Tampa Bay Lightning,60,52,57,4,5,1,2425
3324,1662,Washington Capitals,60,57,52,5,4,0,2425
3325,1663,Florida Panthers,60,60,46,5,1,1,2425
3326,1663,Toronto Maple Leafs,60,46,60,1,5,0,2425
3327,1664,New York Islanders,60,56,48,3,6,1,2425
3328,1664,Boston Bruins,60,48,56,6,3,0,2425
3329,1665,Pittsburgh Penguins,60,50,57,5,4,1,2425
3330,1665,Vancouver Canucks,60,57,50,4,5,0,2425
3331,1666,Columbus Blue Jackets,60.73333333,54,60,3,4,1,2425
3332,1666,Montreal Canadiens,60.73333333,60,54,4,3,0,2425
3333,1667,Nashville Predators,62.51666667,85,45,2,3,1,2425
3334,1667,Philadelphia Flyers,62.51666667,45,85,3,2,0,2425
3335,1668,Chicago Blackhawks,60,45,74,6,2,1,2425
3336,1668,Dallas Stars,60,74,45,2,6,0,2425
3337,1669,Colorado Avalanche,65,88,41,1,1,1,2425
3338,1669,Vegas Golden Knights,65,41,88,1,1,0,2425
3339,1670,Los Angeles Kings,60,64,41,4,1,1,2425
3340,1670,Winnipeg Jets,60,41,64,1,4,0,2425
3341,1671,Seattle Kraken,60,84,65,2,5,1,2425
3342,1671,Anaheim Ducks,60,65,84,5,2,0,2425
3343,1672,San Jose Sharks,60,82,31,3,4,1,2425
3344,1672,Ottawa Senators,60,31,82,4,3,0,2425
3345,1673,Philadelphia Flyers,60,59,53,3,1,1,2425
3346,1673,New York Rangers,60,53,59,1,3,0,2425
3347,1674,Minnesota Wild,60,60,38,3,2,1,2425
3348,1674,Chicago Blackhawks,60,38,60,2,3,0,2425
3349,1675,Buffalo Sabres,63.98333333,69,48,3,4,1,2425
3350,1675,Vancouver Canucks,63.98333333,48,69,4,3,0,2425
3351,1676,Detroit Red Wings,60,57,82,4,5,1,2425
3352,1676,New Jersey Devils,60,82,57,5,4,0,2425
3353,1677,Washington Capitals,61.33333333,60,46,5,4,1,2425
3354,1677,New York Islanders,61.33333333,46,60,4,5,0,2425
3355,1678,Carolina Hurricanes,60,66,58,3,6,1,2425
3356,1678,Florida Panthers,60,58,66,6,3,0,2425
3357,1679,Columbus Blue Jackets,60,54,61,5,2,1,2425
3358,1679,Calgary Flames,60,61,54,2,5,0,2425
3359,1680,Nashville Predators,61.01666667,60,67,2,3,1,2425
3360,1680,Tampa Bay Lightning,61.01666667,67,60,3,2,0,2425
3361,1681,Anaheim Ducks,60,62,57,1,2,1,2425
3362,1681,Los Angeles Kings,60,57,62,2,1,0,2425
3363,1682,San Jose Sharks,60,52,65,8,5,1,2425
3364,1682,Seattle Kraken,60,65,52,5,8,0,2425
3365,1683,Boston Bruins,60,55,62,1,2,1,2425
3366,1683,Pittsburgh Penguins,60,62,55,2,1,0,2425
3367,1684,Dallas Stars,60,54,61,5,3,1,2425
3368,1684,Colorado Avalanche,60,61,54,3,5,0,2425
3369,1685,Vegas Golden Knights,60,54,55,4,3,1,2425
3370,1685,Winnipeg Jets,60,55,54,3,4,0,2425
3371,1686,Utah Hockey Club,61.3,54,63,3,4,1,2425
3372,1686,Edmonton Oilers,61.3,63,54,4,3,0,2425
3373,1687,New York Rangers,60,64,56,4,3,1,2425
3374,1687,Montreal Canadiens,60,56,64,3,4,0,2425
3375,1688,Florida Panthers,60,53,51,6,0,1,2425
3376,1688,Carolina Hurricanes,60,51,53,0,6,0,2425
3377,1689,Tampa Bay Lightning,60,75,46,3,5,1,2425
3378,1689,Toronto Maple Leafs,60,46,75,5,3,0,2425
3379,1690,New Jersey Devils,60,52,64,5,6,1,2425
3380,1690,Washington Capitals,60,64,52,6,5,0,2425
3381,1691,Pittsburgh Penguins,60,73,71,6,2,1,2425
3382,1691,Calgary Flames,60,71,73,2,6,0,2425
3383,1692,St Louis Blues,60.46666667,61,57,2,3,1,2425
3384,1692,Philadelphia Flyers,60.46666667,57,61,3,2,0,2425
3385,1693,Los Angeles Kings,60,57,57,5,2,1,2425
3386,1693,Ottawa Senators,60,57,57,2,5,0,2425
3387,1694,New York Islanders,60,45,64,3,0,1,2425
3388,1694,Buffalo Sabres,60,64,45,0,3,0,2425
3389,1695,Minnesota Wild,61,54,69,3,2,1,2425
3390,1695,Nashville Predators,61,69,54,2,3,0,2425
3391,1696,Colorado Avalanche,60,56,57,1,4,1,2425
3392,1696,Edmonton Oilers,60,57,56,4,1,0,2425
3393,1697,Vegas Golden Knights,60,65,57,0,6,1,2425
3394,1697,Utah Hockey Club,60,57,65,6,0,0,2425
3395,1698,Seattle Kraken,60,84,60,2,4,1,2425
3396,1698,San Jose Sharks,60,60,84,4,2,0,2425
3397,1699,Detroit Red Wings,64,61,70,4,5,1,2425
3398,1699,Vancouver Canucks,64,70,61,5,4,0,2425
3399,1700,Boston Bruins,60,58,58,6,3,1,2425
3400,1700,Montreal Canadiens,60,58,58,3,6,0,2425
3401,1701,Chicago Blackhawks,60,51,54,3,6,1,2425
3402,1701,Columbus Blue Jackets,60,54,51,6,3,0,2425
3403,1702,Dallas Stars,60,63,56,3,1,1,2425
3404,1702,Winnipeg Jets,60,56,63,1,3,0,2425
3405,1703,Anaheim Ducks,65,65,70,3,3,1,2425
3406,1703,Ottawa Senators,65,70,65,3,3,0,2425
3407,1704,New York Rangers,60,83,56,1,5,1,2425
3408,1704,New Jersey Devils,60,56,83,5,1,0,2425
3409,1705,Toronto Maple Leafs,60,37,60,4,1,1,2425
3410,1705,Chicago Blackhawks,60,60,37,1,4,0,2425
3411,1706,Utah Hockey Club,60,68,60,1,2,1,2425
3412,1706,Dallas Stars,60,60,68,2,1,0,2425
3413,1707,Boston Bruins,62.25,63,54,3,2,1,2425
3414,1707,Detroit Red Wings,62.25,54,63,2,3,0,2425
3415,1708,Buffalo Sabres,60,60,75,4,5,1,2425
3416,1708,Colorado Avalanche,60,75,60,5,4,0,2425
3417,1709,Montreal Canadiens,62.65,51,59,2,1,1,2425
3418,1709,New York Islanders,62.65,59,51,1,2,0,2425
3419,1710,Pittsburgh Penguins,61.51666667,46,81,5,4,1,2425
3420,1710,Florida Panthers,61.51666667,81,46,4,5,0,2425
3421,1711,Washington Capitals,60.65,68,72,1,2,1,2425
3422,1711,San Jose Sharks,60.65,72,68,2,1,0,2425
3423,1712,Carolina Hurricanes,60,59,50,2,4,1,2425
3424,1712,Seattle Kraken,60,50,59,4,2,0,2425
3425,1713,Minnesota Wild,64.6,62,49,3,2,1,2425
3426,1713,Vancouver Canucks,64.6,49,62,2,3,0,2425
3427,1714,Winnipeg Jets,60,54,53,1,4,1,2425
3428,1714,St Louis Blues,60,53,54,4,1,0,2425
3429,1715,Calgary Flames,60,63,48,3,0,1,2425
3430,1715,Columbus Blue Jackets,60,48,63,0,3,0,2425
3431,1716,Vegas Golden Knights,60,44,66,1,0,1,2425
3432,1716,Edmonton Oilers,60,66,44,0,1,0,2425
3433,1717,Toronto Maple Leafs,60,53,62,3,2,1,2425
3434,1717,Nashville Predators,60,62,53,2,3,0,2425
3435,1718,Chicago Blackhawks,60,44,50,2,4,1,2425
3436,1718,Boston Bruins,60,50,44,4,2,0,2425
3437,1719,Anaheim Ducks,60,54,62,1,4,1,2425
3438,1719,Vegas Golden Knights,60,62,54,4,1,0,2425
3439,1720,Los Angeles Kings,60,42,69,3,2,1,2425
3440,1720,Dallas Stars,60,69,42,2,3,0,2425
3441,1721,Buffalo Sabres,63.98333333,65,62,2,3,1,2425
3442,1721,Winnipeg Jets,63.98333333,62,65,3,2,0,2425
3443,1722,Montreal Canadiens,60,53,72,3,0,1,2425
3444,1722,Nashville Predators,60,72,53,0,3,0,2425
3445,1723,Ottawa Senators,60,59,52,2,1,1,2425
3446,1723,Detroit Red Wings,60,52,59,1,2,0,2425
3447,1724,Tampa Bay Lightning,60,60,54,8,1,1,2425
3448,1724,San Jose Sharks,60,54,60,1,8,0,2425
3449,1725,Philadelphia Flyers,60,60,64,5,7,1,2425
3450,1725,Florida Panthers,60,64,60,7,5,0,2425
3451,1726,Carolina Hurricanes,60,74,38,5,3,1,2425
3452,1726,Colorado Avalanche,60,38,74,3,5,0,2425
3453,1727,New York Islanders,60,63,61,2,5,1,2425
3454,1727,Seattle Kraken,60,61,63,5,2,0,2425
3455,1728,Calgary Flames,62.41666667,75,47,3,4,1,2425
3456,1728,St Louis Blues,62.41666667,47,75,4,3,0,2425
3457,1729,Edmonton Oilers,60,65,49,6,3,1,2425
3458,1729,Columbus Blue Jackets,60,49,65,3,6,0,2425
3459,1730,Toronto Maple Leafs,60,50,70,1,3,1,2425
3460,1730,Washington Capitals,60,70,50,3,1,0,2425
3461,1731,New Jersey Devils,60,76,52,3,2,1,2425
3462,1731,Seattle Kraken,60,52,76,2,3,0,2425
3463,1732,New York Rangers,60,59,54,4,2,1,2425
3464,1732,Pittsburgh Penguins,60,54,59,2,4,0,2425
3465,1733,Vancouver Canucks,60,45,75,5,2,1,2425
3466,1733,Columbus Blue Jackets,60,75,45,2,5,0,2425
3467,1734,Vegas Golden Knights,60,61,69,3,2,1,2425
3468,1734,Dallas Stars,60,69,61,2,3,0,2425
3469,1735,Anaheim Ducks,60,66,63,1,5,1,2425
3470,1735,Minnesota Wild,60,63,66,5,1,0,2425
3471,1736,Boston Bruins,62.81666667,61,47,4,3,1,2425
3472,1736,Philadelphia Flyers,62.81666667,47,61,3,4,0,2425
3473,1737,Buffalo Sabres,60,63,55,2,5,1,2425
3474,1737,Utah Hockey Club,60,55,63,5,2,0,2425
3475,1738,Chicago Blackhawks,60,35,62,2,4,1,2425
3476,1738,Winnipeg Jets,60,62,35,4,2,0,2425
3477,1739,New York Islanders,60,48,83,4,3,1,2425
3478,1739,Carolina Hurricanes,60,83,48,3,4,0,2425
3479,1740,Florida Panthers,60,94,59,3,1,1,2425
3480,1740,San Jose Sharks,60,59,94,1,3,0,2425
3481,1741,Montreal Canadiens,60,52,73,2,4,1,2425
3482,1741,Washington Capitals,60,73,52,4,2,0,2425
3483,1742,Ottawa Senators,60,59,78,3,1,1,2425
3484,1742,Nashville Predators,60,78,59,1,3,0,2425
3485,1743,Detroit Red Wings,60,59,66,1,2,1,2425
3486,1743,Colorado Avalanche,60,66,59,2,1,0,2425
3487,1744,Pittsburgh Penguins,60,65,65,5,2,1,2425
3488,1744,Toronto Maple Leafs,60,65,65,2,5,0,2425
3489,1745,Los Angeles Kings,60,69,57,4,1,1,2425
3490,1745,Minnesota Wild,60,57,69,1,4,0,2425
3491,1746,Edmonton Oilers,60,52,63,4,2,1,2425
3492,1746,St Louis Blues,60,63,52,2,4,0,2425
3493,1747,New York Rangers,60,79,51,5,7,1,2425
3494,1747,Seattle Kraken,60,51,79,7,5,0,2425
3495,1748,Vancouver Canucks,60,49,63,2,4,1,2425
3496,1748,Tampa Bay Lightning,60,63,49,4,2,0,2425
3497,1749,Ottawa Senators,60,67,36,2,4,1,2425
3498,1749,New York Islanders,60,36,67,4,2,0,2425
3499,1750,Winnipeg Jets,60,70,59,1,4,1,2425
3500,1750,Columbus Blue Jackets,60,59,70,4,1,0,2425
3501,1751,New Jersey Devils,60,59,54,0,4,1,2425
3502,1751,Colorado Avalanche,60,54,59,4,0,0,2425
3503,1752,Philadelphia Flyers,60,63,56,2,4,1,2425
3504,1752,Utah Hockey Club,60,56,63,4,2,0,2425
3505,1753,Dallas Stars,60,58,65,6,2,1,2425
3506,1753,Calgary Flames,60,65,58,2,6,0,2425
3507,1754,Buffalo Sabres,65,48,72,5,5,1,2425
3508,1754,Detroit Red Wings,65,72,48,5,5,0,2425
3509,1755,New York Rangers,60,61,59,1,2,1,2425
3510,1755,Chicago Blackhawks,60,59,61,2,1,0,2425
3511,1756,Montreal Canadiens,65,47,67,2,2,1,2425
3512,1756,Anaheim Ducks,65,67,47,2,2,0,2425
3513,1757,New Jersey Devils,62.85,73,48,1,2,1,2425
3514,1757,Toronto Maple Leafs,62.85,48,73,2,1,0,2425
3515,1758,Pittsburgh Penguins,60,61,47,2,6,1,2425
3516,1758,Colorado Avalanche,60,47,61,6,2,0,2425
3517,1759,Carolina Hurricanes,60,71,50,3,2,1,2425
3518,1759,San Jose Sharks,60,50,71,2,3,0,2425
3519,1760,Columbus Blue Jackets,60,45,58,3,5,1,2425
3520,1760,Philadelphia Flyers,60,58,45,5,3,0,2425
3521,1761,New York Islanders,60,47,59,1,3,1,2425
3522,1761,Los Angeles Kings,60,59,47,3,1,0,2425
3523,1762,Nashville Predators,60,51,59,3,4,1,2425
3524,1762,Calgary Flames,60,59,51,4,3,0,2425
3525,1763,Winnipeg Jets,60,59,62,8,1,1,2425
3526,1763,Boston Bruins,60,62,59,1,8,0,2425
3527,1764,Edmonton Oilers,60,44,50,2,1,1,2425
3528,1764,Tampa Bay Lightning,60,50,44,1,2,0,2425
3529,1765,Utah Hockey Club,65,55,76,4,4,1,2425
3530,1765,Minnesota Wild,65,76,55,4,4,0,2425
3531,1766,Vancouver Canucks,61.66666667,58,52,3,4,1,2425
3532,1766,St Louis Blues,61.66666667,52,58,4,3,0,2425
3533,1767,Seattle Kraken,65,46,82,1,1,1,2425
3534,1767,Florida Panthers,65,82,46,1,1,0,2425
3535,1768,Buffalo Sabres,60,76,62,2,3,1,2425
3536,1768,New York Rangers,60,62,76,3,2,0,2425
3537,1769,Ottawa Senators,60,64,53,5,1,1,2425
3538,1769,Anaheim Ducks,60,53,64,1,5,0,2425
3539,1770,Toronto Maple Leafs,60,68,47,3,2,1,2425
3540,1770,Anaheim Ducks,60,47,68,2,3,0,2425
3541,1771,Montreal Canadiens,60,40,66,2,9,1,2425
3542,1771,Pittsburgh Penguins,60,66,40,9,2,0,2425
3543,1772,New Jersey Devils,60,59,46,3,1,1,2425
3544,1772,Los Angeles Kings,60,46,59,1,3,0,2425
3545,1773,Philadelphia Flyers,60,58,54,4,1,1,2425
3546,1773,Detroit Red Wings,60,54,58,1,4,0,2425
3547,1774,Columbus Blue Jackets,62.38333333,60,73,1,2,1,2425
3548,1774,Washington Capitals,62.38333333,73,60,2,1,0,2425
3549,1775,New York Islanders,60,50,62,5,4,1,2425
3550,1775,Chicago Blackhawks,60,62,50,4,5,0,2425
3551,1776,St Louis Blues,60,54,49,3,4,1,2425
3552,1776,San Jose Sharks,60,49,54,4,3,0,2425
3553,1777,Dallas Stars,60,64,48,1,4,1,2425
3554,1777,Nashville Predators,60,48,64,4,1,0,2425
3555,1778,Minnesota Wild,60,55,64,1,7,1,2425
3556,1778,Edmonton Oilers,60,64,55,7,1,0,2425
3557,1779,Winnipeg Jets,63.78333333,43,84,2,3,1,2425
3558,1779,Vegas Golden Knights,63.78333333,84,43,3,2,0,2425
3559,1780,Colorado Avalanche,60,66,46,1,4,1,2425
3560,1780,Utah Hockey Club,60,46,66,4,1,0,2425
3561,1781,Calgary Flames,60,51,62,3,8,1,2425
3562,1781,Tampa Bay Lightning,60,62,51,8,3,0,2425
3563,1782,Vancouver Canucks,60,31,61,4,0,1,2425
3564,1782,Florida Panthers,60,61,31,0,4,0,2425
3565,1783,Seattle Kraken,60,57,86,5,1,1,2425
3566,1783,Boston Bruins,60,86,57,1,5,0,2425
3567,1784,Carolina Hurricanes,60,70,36,0,3,1,2425
3568,1784,Ottawa Senators,60,36,70,3,0,0,2425
3569,1785,New Jersey Devils,60,64,48,4,1,1,2425
3570,1785,Chicago Blackhawks,60,48,64,1,4,0,2425
3571,1786,New York Rangers,60,59,58,1,5,1,2425
3572,1786,Los Angeles Kings,60,58,59,5,1,0,2425
3573,1787,Minnesota Wild,60,41,52,4,1,1,2425
3574,1787,Philadelphia Flyers,60,52,41,1,4,0,2425
3575,1788,Edmonton Oilers,60,55,89,6,3,1,2425
3576,1788,Vegas Golden Knights,60,89,55,3,6,0,2425
3577,1789,Ottawa Senators,61.76666667,56,55,3,2,1,2425
3578,1789,Pittsburgh Penguins,61.76666667,55,56,2,3,0,2425
3579,1790,Detroit Red Wings,60,64,62,4,2,1,2425
3580,1790,Toronto Maple Leafs,60,62,64,2,4,0,2425
3581,1791,Washington Capitals,60,61,57,4,2,1,2425
3582,1791,Buffalo Sabres,60,57,61,2,4,0,2425
3583,1792,Columbus Blue Jackets,61.71666667,74,59,3,4,1,2425
3584,1792,Anaheim Ducks,61.71666667,59,74,4,3,0,2425
3585,1793,Winnipeg Jets,60,49,56,4,2,1,2425
3586,1793,Montreal Canadiens,60,56,49,2,4,0,2425
3587,1794,Dallas Stars,62.51666667,73,40,2,1,1,2425
3588,1794,St Louis Blues,62.51666667,40,73,1,2,0,2425
3589,1795,Colorado Avalanche,60,57,66,5,2,1,2425
3590,1795,Nashville Predators,60,66,57,2,5,0,2425
3591,1796,Calgary Flames,60,49,67,3,0,1,2425
3592,1796,Florida Panthers,60,67,49,0,3,0,2425
3593,1797,Vancouver Canucks,60,55,52,1,5,1,2425
3594,1797,Boston Bruins,60,52,55,5,1,0,2425
3595,1798,San Jose Sharks,60,47,73,3,4,1,2425
3596,1798,Utah Hockey Club,60,73,47,4,3,0,2425
3597,1799,Seattle Kraken,60,53,63,1,5,1,2425
3598,1799,Tampa Bay Lightning,60,63,53,5,1,0,2425
3599,1800,Chicago Blackhawks,60,41,62,5,3,1,2425
3600,1800,New York Islanders,60,62,41,3,5,0,2425
3601,1801,Toronto Maple Leafs,60,78,50,5,3,1,2425
3602,1801,Buffalo Sabres,60,50,78,3,5,0,2425
3603,1802,Carolina Hurricanes,60,65,48,4,1,1,2425
3604,1802,Columbus Blue Jackets,60,48,65,1,4,0,2425
3605,1803,St Louis Blues,60,43,59,3,2,1,2425
3606,1803,New York Rangers,60,59,43,2,3,0,2425
3607,1804,Minnesota Wild,60,50,57,2,3,1,2425
3608,1804,Vegas Golden Knights,60,57,50,3,2,0,2425
3609,1805,Dallas Stars,60,46,61,3,1,1,2425
3610,1805,Washington Capitals,60,61,46,1,3,0,2425
3611,1806,Edmonton Oilers,60,50,55,5,6,1,2425
3612,1806,Florida Panthers,60,55,50,6,5,0,2425
3613,1807,Vancouver Canucks,60,50,58,3,1,1,2425
3614,1807,Colorado Avalanche,60,58,50,1,3,0,2425
3615,1808,Montreal Canadiens,60,51,63,6,1,1,2425
3616,1808,Buffalo Sabres,60,63,51,1,6,0,2425
3617,1809,Tampa Bay Lightning,60,51,67,5,3,1,2425
3618,1809,Columbus Blue Jackets,60,67,51,3,5,0,2425
3619,1810,Pittsburgh Penguins,61.73333333,55,67,3,2,1,2425
3620,1810,Los Angeles Kings,61.73333333,67,55,2,3,0,2425
3621,1811,Carolina Hurricanes,60,64,61,4,0,1,2425
3622,1811,New York Islanders,60,61,64,0,4,0,2425
3623,1812,St Louis Blues,60,41,62,1,4,1,2425
3624,1812,New Jersey Devils,60,62,41,4,1,0,2425
3625,1813,Nashville Predators,60,57,72,2,0,1,2425
3626,1813,New York Rangers,60,72,57,0,2,0,2425
3627,1814,Chicago Blackhawks,60,53,48,3,2,1,2425
3628,1814,Washington Capitals,60,48,53,2,3,0,2425
3629,1815,Calgary Flames,64.36666667,57,66,3,4,1,2425
3630,1815,Boston Bruins,64.36666667,66,57,4,3,0,2425
3631,1816,Seattle Kraken,60,67,69,0,3,1,2425
3632,1816,Ottawa Senators,60,69,67,3,0,0,2425
3633,1817,San Jose Sharks,60,69,62,3,4,1,2425
3634,1817,Winnipeg Jets,60,62,69,4,3,0,2425
3635,1818,Detroit Red Wings,60,54,46,6,4,1,2425
3636,1818,Philadelphia Flyers,60,46,54,4,6,0,2425
3637,1819,Dallas Stars,60,67,35,3,5,1,2425
3638,1819,Toronto Maple Leafs,60,35,67,5,3,0,2425
3639,1820,Minnesota Wild,60,51,59,1,6,1,2425
3640,1820,Florida Panthers,60,59,51,6,1,0,2425
3641,1821,Utah Hockey Club,64.8,64,58,3,2,1,2425
3642,1821,Vancouver Canucks,64.8,58,64,2,3,0,2425
3643,1822,Anaheim Ducks,60,69,51,3,2,1,2425
3644,1822,Winnipeg Jets,60,51,69,2,3,0,2425
3645,1823,Tampa Bay Lightning,60,46,57,3,1,1,2425
3646,1823,St Louis Blues,60,57,46,1,3,0,2425
3647,1824,Philadelphia Flyers,60,52,60,3,7,1,2425
3648,1824,Los Angeles Kings,60,60,52,7,3,0,2425
3649,1825,Columbus Blue Jackets,60,43,97,4,2,1,2425
3650,1825,New Jersey Devils,60,97,43,2,4,0,2425
3651,1826,Nashville Predators,61.11666667,61,40,4,5,1,2425
3652,1826,Pittsburgh Penguins,61.11666667,40,61,5,4,0,2425
3653,1827,Chicago Blackhawks,60,45,59,3,1,1,2425
3654,1827,Seattle Kraken,60,59,45,1,3,0,2425
3655,1828,Calgary Flames,60.91666667,78,54,2,3,1,2425
3656,1828,Ottawa Senators,60.91666667,54,78,3,2,0,2425
3657,1829,Edmonton Oilers,61.06666667,55,54,3,2,1,2425
3658,1829,Boston Bruins,61.06666667,54,55,2,3,0,2425
3659,1830,Vegas Golden Knights,60,51,52,3,1,1,2425
3660,1830,Vancouver Canucks,60,52,51,1,3,0,2425
3661,1831,San Jose Sharks,60,64,65,2,4,1,2425
3662,1831,Colorado Avalanche,60,65,64,4,2,0,2425
3663,1832,Buffalo Sabres,60,62,53,3,6,1,2425
3664,1832,Toronto Maple Leafs,60,53,62,6,3,0,2425
3665,1833,Detroit Red Wings,60,52,65,3,4,1,2425
3666,1833,Montreal Canadiens,60,65,52,4,3,0,2425
3667,1834,Florida Panthers,64.71666667,62,47,2,1,1,2425
3668,1834,St Louis Blues,64.71666667,47,62,1,2,0,2425
3669,1835,Washington Capitals,60,45,76,3,1,1,2425
3670,1835,Carolina Hurricanes,60,76,45,1,3,0,2425
3671,1836,Dallas Stars,60,80,47,1,3,1,2425
3672,1836,New York Rangers,60,47,80,3,1,0,2425
3673,1837,Minnesota Wild,60,53,44,1,2,1,2425
3674,1837,Utah Hockey Club,60,44,53,2,1,0,2425
3675,1838,Anaheim Ducks,60,64,49,2,4,1,2425
3676,1838,Colorado Avalanche,60,49,64,4,2,0,2425
3677,1839,Nashville Predators,61.05,45,47,3,2,1,2425
3678,1839,Los Angeles Kings,61.05,47,45,2,3,0,2425
3679,1840,Calgary Flames,60,54,54,6,4,1,2425
3680,1840,Chicago Blackhawks,60,54,54,4,6,0,2425
3681,1841,Edmonton Oilers,60.3,79,41,3,2,1,2425
3682,1841,San Jose Sharks,60.3,41,79,2,3,0,2425
3683,1842,Boston Bruins,60,53,55,3,1,1,2425
3684,1842,Buffalo Sabres,60,55,53,1,3,0,2425
3685,1843,Toronto Maple Leafs,60,55,69,3,6,1,2425
