replay id;replay title;map;date;result;team name;opposing team name;player name;car id;car name;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;percentage most back;time most forward;percentage most forward;time in front of ball;percentage in front of ball;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;demos inflicted;demos taken
ad103690-af62-4f96-9659-cb1b58bffbb2;EU P-C 100 vs GK G6 2025-02-01.18.22;Neo Tokyo (Standard);2025-02-01 18:22:12;loss;GEEKAY ESPORTS;100%;Archie;23;Octane;163;0;0;1;3;10;5;1;0;383;41.67;2184;1532;652;19;57;765;442;323;5;29;58.95;30.92;363;381;64;1597;505957;142.54;41.5;138.5;40.32;62.45;18.18;185.07;53.88;139.93;40.74;18.49;5.38;4.71;0.12;40;98.5;28.06;150.8;42.96;133.33;38.82;210.17;61.18;133.33;38.82;176.14;51.28;167.35;48.72;124.73;36.31;110.44;32.15;108.33;31.54;3016;2845;3152;3969;2;2
ad103690-af62-4f96-9659-cb1b58bffbb2;EU P-C 100 vs GK G6 2025-02-01.18.22;Neo Tokyo (Standard);2025-02-01 18:22:12;loss;GEEKAY ESPORTS;100%;oaly.;4284;Fennec;233;0;0;2;2;10;5;2;0;464;43.3;2541;1641;900;20;74;219;0;219;0;20;60.06;40.16;341;374;0;1604;517426;134.98;39.09;142.62;41.31;67.68;19.6;167.12;48.4;156.54;45.34;21.62;6.26;5.37;0.1;54;131.3;37.41;96.5;27.49;91.63;26.54;253.65;73.46;91.63;26.54;205.98;59.66;139.3;40.34;139.2;40.32;125.74;36.42;80.34;23.27;2623;2508;2654;3859;3;2
ad103690-af62-4f96-9659-cb1b58bffbb2;EU P-C 100 vs GK G6 2025-02-01.18.22;Neo Tokyo (Standard);2025-02-01 18:22:12;loss;GEEKAY ESPORTS;100%;Joyo;23;Octane;289;0;0;2;2;10;5;2;0;427;42.23;2638;1819;819;21;73;396;100;296;1;26;51.24;24.46;288;283;2;1639;521415;132.82;38.81;138.78;40.55;70.62;20.64;179.73;52.52;140.62;41.09;21.87;6.39;7.42;0.08;91;122.1;34.79;90.6;25.81;102;29.81;240.22;70.19;102;29.81;201.09;58.76;141.13;41.24;148.56;43.41;112.92;33;80.74;23.59;2869;2481;3066;3882;3;3
63c3244a-13fe-4b3f-bd10-bd6ad29e4653;EU P-B KC vs VIT G1 2025-02-01.18.48;Mannfield (Night);2025-02-01 18:48:27;loss;KARMINE CORP;TEAM VITALITY;Atow Rikow !;4284;Fennec;348;0;0;2;4;8;2;0;0;463;50.66;2564;1709;855;22;78;662;389;273;4;25;26.89;30.73;396;542;18;1680;527030;111.57;33.89;153.53;46.63;64.12;19.48;181.26;55.06;130.03;39.5;17.93;5.45;6.53;0.08;81;140.8;41.29;78.5;23.02;78.9;23.97;250.31;76.03;78.9;23.97;190.41;57.84;138.81;42.16;139.28;42.31;114.32;34.72;75.62;22.97;2693;2666;2691;3524;1;4
63c3244a-13fe-4b3f-bd10-bd6ad29e4653;EU P-B KC vs VIT G1 2025-02-01.18.48;Mannfield (Night);2025-02-01 18:48:27;loss;KARMINE CORP;TEAM VITALITY;dralii;4284;Fennec;431;1;0;2;3;8;2;2;33.33;445;52.77;2627;1666;961;20;87;812;350;462;4;41;45.39;24.63;379;385;52;1662;532898;123.61;36.86;135.85;40.51;75.89;22.63;173.53;51.75;138.83;41.4;22.99;6.86;7.83;0.11;70;102;29.91;135.2;39.65;103.72;30.93;231.63;69.07;103.72;30.93;171.92;51.26;163.44;48.74;125.56;37.44;103.44;30.85;106.35;31.71;2789;2717;2861;3783;1;2
63c3244a-13fe-4b3f-bd10-bd6ad29e4653;EU P-B KC vs VIT G1 2025-02-01.18.48;Mannfield (Night);2025-02-01 18:48:27;loss;KARMINE CORP;TEAM VITALITY;Vatira;4284;Fennec;276;0;1;1;4;8;2;0;0;388;47.89;2289;1446;843;17;77;716;400;316;4;29;54.29;32.79;293;293;14;1592;509210;136.6;40.75;131.97;39.37;66.65;19.88;183.28;54.68;148.1;44.18;3.83;1.14;8.13;0.1;78;102.3;30;110.8;32.49;100.67;30.03;234.55;69.97;100.67;30.03;180.08;53.72;155.14;46.28;119.02;35.51;129.62;38.67;86.58;25.83;2840;2514;3183;3678;5;2
63c3244a-13fe-4b3f-bd10-bd6ad29e4653;EU P-B KC vs VIT G1 2025-02-01.18.48;Mannfield (Night);2025-02-01 18:48:27;win;TEAM VITALITY;KARMINE CORP;M0nkey M00n;23;Octane;522;0;0;5;4;11;1;1;0;401;48.77;2245;1467;778;17;62;421;240;181;3;17;43.89;20.53;291;240;66;1498;478092;156.64;46.92;128.3;38.43;48.92;14.65;185.53;55.57;127.17;38.09;21.16;6.34;4.67;0.11;44;102.8;30.15;86.8;25.45;94.02;28.16;239.84;71.84;94.02;28.16;235.42;70.52;98.43;29.48;189.83;56.86;87.42;26.18;56.61;16.96;2286;2047;2437;3199;0;3
63c3244a-13fe-4b3f-bd10-bd6ad29e4653;EU P-B KC vs VIT G1 2025-02-01.18.48;Mannfield (Night);2025-02-01 18:48:27;win;TEAM VITALITY;KARMINE CORP;ExoTiiK;4284;Fennec;516;1;1;3;2;11;1;0;50;464;45.87;2510;1772;738;20;57;663;442;221;5;19;61.16;25.73;667;238;57;1607;505771;130.67;39.59;135.72;41.12;63.66;19.29;184.48;55.89;116.43;35.28;29.14;8.83;6.85;0.15;47;126.7;37.16;114.3;33.52;94.32;28.58;235.74;71.42;94.32;28.58;231.19;70.04;98.87;29.96;175.8;53.26;97.61;29.57;56.64;17.16;2840;2803;2862;3550;3;4
63c3244a-13fe-4b3f-bd10-bd6ad29e4653;EU P-B KC vs VIT G1 2025-02-01.18.48;Mannfield (Night);2025-02-01 18:48:27;win;TEAM VITALITY;KARMINE CORP;zen;4284;Fennec;454;1;1;2;2;11;1;0;50;429;51.43;2458;1600;858;20;69;671;319;352;4;24;40.56;45.99;530;441;98;1639;536604;130.44;38.22;131.15;38.42;79.73;23.36;200.02;58.6;121.34;35.55;19.96;5.85;6.6;0.11;62;108.4;31.79;126.1;36.98;96.75;28.35;244.57;71.65;96.75;28.35;221.64;64.94;119.68;35.06;172.27;50.47;107.86;31.6;61.19;17.93;2503;2127;2718;3408;5;0
61c31b3d-9497-4ce4-970d-f58d86e479b3;EU P-B KC vs VIT G2 2025-02-01.18.56;Forbidden Temple;2025-02-01 18:56:37;win;KARMINE CORP;TEAM VITALITY;Atow Rikow !;4284;Fennec;254;0;1;0;2;4;1;0;0;501;52.99;3197;2023;1174;27;100;1146;652;494;8;41;34.3;34.53;550;721;178;1763;584966;107.87;30.77;147.08;41.96;95.6;27.27;213.88;61.01;115.06;32.82;21.6;6.16;7.9;0.09;84;127.6;35.84;125;35.11;97.24;27.74;253.3;72.26;97.24;27.74;195.92;55.89;154.62;44.11;133.05;37.95;121.93;34.78;95.57;27.26;3260;3439;3112;3857;2;2
61c31b3d-9497-4ce4-970d-f58d86e479b3;EU P-B KC vs VIT G2 2025-02-01.18.56;Forbidden Temple;2025-02-01 18:56:37;win;KARMINE CORP;TEAM VITALITY;Vatira;4284;Fennec;202;1;0;0;5;4;1;0;20;382;50.19;2369;1558;811;18;73;528;298;230;4;21;35.36;39.49;392;281;116;1564;525546;158.91;44.57;140.03;39.28;57.57;16.15;204.31;57.31;142.23;39.9;9.97;2.8;10.53;0.11;93;101.2;28.43;99.9;28.06;79.09;22.18;277.42;77.82;79.09;22.18;204.27;57.3;152.24;42.7;149.46;41.92;117.38;32.93;89.66;25.15;2909;3034;2808;3627;2;0
61c31b3d-9497-4ce4-970d-f58d86e479b3;EU P-B KC vs VIT G2 2025-02-01.18.56;Forbidden Temple;2025-02-01 18:56:37;win;KARMINE CORP;TEAM VITALITY;dralii;4284;Fennec;594;2;1;2;5;4;1;1;40;388;51.31;2126;1347;779;17;71;612;352;260;4;23;28.18;45.39;412;405;60;1617;537537;138.31;39.47;143.26;40.88;68.87;19.65;185.74;53;145.51;41.52;19.2;5.48;8.7;0.1;85;115.5;32.44;113.7;31.94;73.11;20.86;277.34;79.14;73.11;20.86;201.64;57.54;148.81;42.46;138.21;39.44;124.08;35.41;88.15;25.15;3003;2953;3049;3695;0;2
61c31b3d-9497-4ce4-970d-f58d86e479b3;EU P-B KC vs VIT G2 2025-02-01.18.56;Forbidden Temple;2025-02-01 18:56:37;loss;TEAM VITALITY;KARMINE CORP;M0nkey M00n;23;Octane;434;0;0;4;1;12;3;2;0;381;45.1;2240;1364;876;16;78;526;380;146;4;13;48.91;23.06;372;249;21;1585;518714;147.63;42.86;135.02;39.2;61.82;17.95;183.92;53.39;140.4;40.76;20.16;5.85;3.33;0.12;28;112.6;31.63;117.4;32.98;137.79;40;206.69;60;137.79;40;234.39;68.04;110.08;31.96;180.97;52.53;100.42;29.15;63.09;18.31;2740;2677;2781;3421;2;4
61c31b3d-9497-4ce4-970d-f58d86e479b3;EU P-B KC vs VIT G2 2025-02-01.18.56;Forbidden Temple;2025-02-01 18:56:37;loss;TEAM VITALITY;KARMINE CORP;ExoTiiK;4284;Fennec;342;1;0;1;2;12;3;1;50;426;48.36;2481;1812;669;21;60;593;414;179;5;17;41.52;31.96;517;303;88;1550;522189;174.64;48.99;118.34;33.19;63.53;17.82;212.23;59.53;123.68;34.69;20.6;5.78;6.17;0.13;49;126.1;35.42;100.5;28.23;105.89;29.7;250.62;70.3;105.89;29.7;258.93;72.63;97.58;27.37;202.27;56.74;103.18;28.94;51.06;14.32;2600;2472;2715;3223;1;0
61c31b3d-9497-4ce4-970d-f58d86e479b3;EU P-B KC vs VIT G2 2025-02-01.18.56;Forbidden Temple;2025-02-01 18:56:37;loss;TEAM VITALITY;KARMINE CORP;zen;4284;Fennec;349;0;1;1;1;12;3;0;0;389;51.65;2411;1763;648;24;58;491;206;285;3;25;20.2;54.06;615;705;99;1553;524737;163.66;45.9;122.59;34.39;70.27;19.71;191.38;53.68;138.7;38.9;26.43;7.41;5.8;0.1;56;111.6;31.35;121.4;34.1;126.71;35.54;229.8;64.46;126.71;35.54;240.58;67.48;115.93;32.52;184.69;51.8;115.93;32.52;55.89;15.68;2685;2289;3086;3444;1;0
6028aea8-182e-4adf-a6ba-da99f0ff378d;EU P-B KC vs VIT G3 2025-02-01.19.04;DFH Stadium;2025-02-01 19:04:12;loss;KARMINE CORP;TEAM VITALITY;Atow Rikow !;4284;Fennec;263;0;0;1;1;7;2;1;0;445;48.58;2377;1308;1069;15;92;760;399;361;5;32;38.89;24.03;502;245;110;1643;521244;123.47;37.1;151.94;45.66;57.37;17.24;180.94;54.37;123.16;37.01;28.68;8.62;6.13;0.09;66;110.7;33.34;107.5;32.38;111.91;33.63;220.87;66.37;111.91;33.63;198.51;59.65;134.28;40.35;139.55;41.93;120.62;36.25;72.62;21.82;2661;2518;2742;3704;2;0
6028aea8-182e-4adf-a6ba-da99f0ff378d;EU P-B KC vs VIT G3 2025-02-01.19.04;DFH Stadium;2025-02-01 19:04:12;loss;KARMINE CORP;TEAM VITALITY;Vatira;4284;Fennec;224;0;1;2;2;7;2;0;0;413;54.37;2396;1656;740;23;68;663;307;356;4;32;28.83;42.03;283;678;99;1637;517309;118.95;36.07;144.46;43.81;66.34;20.12;188.39;57.13;127.3;38.6;14.07;4.27;9.43;0.11;88;117.2;35.3;102.7;30.93;107.38;32.56;222.37;67.44;107.38;32.56;197.87;60.01;131.88;39.99;139.58;42.33;113.92;34.55;76.25;23.12;2951;3059;2872;3709;3;1
6028aea8-182e-4adf-a6ba-da99f0ff378d;EU P-B KC vs VIT G3 2025-02-01.19.04;DFH Stadium;2025-02-01 19:04:12;loss;KARMINE CORP;TEAM VITALITY;dralii;4284;Fennec;285;1;0;1;3;7;2;1;33.33;445;55.19;2459;1599;860;19;82;1010;736;274;9;24;16.28;36.1;429;377;169;1638;516127;125.04;37.93;138.45;42;66.19;20.08;180.48;54.74;130.21;39.49;19;5.76;8.62;0.1;90;96.6;29.1;108.9;32.8;103.46;31.38;226.22;68.62;103.46;31.38;201.04;60.98;128.64;39.02;139.83;42.41;107.47;32.6;82.38;24.99;2831;2517;3110;3669;2;1
6028aea8-182e-4adf-a6ba-da99f0ff378d;EU P-B KC vs VIT G3 2025-02-01.19.04;DFH Stadium;2025-02-01 19:04:12;win;TEAM VITALITY;KARMINE CORP;ExoTiiK;4284;Fennec;295;1;0;1;2;6;1;0;50;417;46.74;2234;1509;725;17;56;354;197;157;2;13;48;29.03;317;207;2;1508;465681;150.11;46.39;135.3;41.81;38.17;11.8;183.36;56.67;120.06;37.1;20.16;6.23;5;0.13;39;155.9;46.96;69.5;20.93;69.25;21.4;254.33;78.6;69.25;21.4;224.27;69.31;99.32;30.69;167.04;51.62;100.29;30.99;56.25;17.38;2621;2689;2560;3313;1;3
6028aea8-182e-4adf-a6ba-da99f0ff378d;EU P-B KC vs VIT G3 2025-02-01.19.04;DFH Stadium;2025-02-01 19:04:12;win;TEAM VITALITY;KARMINE CORP;M0nkey M00n;23;Octane;291;1;0;1;2;6;1;1;50;366;51.05;1956;1313;643;14;60;388;199;189;2;16;36.87;14.37;228;113;0;1517;478119;150.46;45.63;138.17;41.91;41.09;12.46;192.62;58.42;120.3;36.49;16.8;5.1;5.5;0.12;47;84.9;25.57;119.5;35.99;98.65;29.92;231.07;70.08;98.65;29.92;202.47;61.41;127.25;38.59;155.08;47.03;102.89;31.21;71.75;21.76;2483;2338;2678;3216;0;1
6028aea8-182e-4adf-a6ba-da99f0ff378d;EU P-B KC vs VIT G3 2025-02-01.19.04;DFH Stadium;2025-02-01 19:04:12;win;TEAM VITALITY;KARMINE CORP;zen;4284;Fennec;320;0;2;1;3;6;1;0;0;456;52.4;2601;1911;690;23;63;994;764;230;9;22;34.43;53.7;469;405;136;1602;495004;127.58;39.39;142.27;43.93;54;16.67;194.11;59.94;100.32;30.98;29.42;9.08;8.13;0.11;73;95.6;28.8;130.2;39.22;95.19;29.39;228.67;70.61;95.19;29.39;193.84;59.85;130.02;40.15;131.48;40.6;117.65;36.33;74.72;23.07;2603;2306;2908;3322;1;3
67272757-74c8-4548-a8a7-3f405e635179;EU P-B KC vs VIT G4 2025-02-01.19.11;Utopia Coliseum (Dusk);2025-02-01 19:11:42;loss;KARMINE CORP;TEAM VITALITY;Atow Rikow !;4284;Fennec;134;0;0;0;1;8;2;2;0;442;44.47;2451;1439;1012;18;80;437;161;276;2;23;33.07;38.89;445;378;41;1580;497554;131.31;39.82;144.27;43.75;54.16;16.43;179.73;54.5;124.93;37.89;25.09;7.61;6.24;0.09;66;125.4;37.77;95.9;28.89;83.18;25.23;246.57;74.77;83.18;25.23;216.38;65.62;113.37;34.38;155.75;47.23;112.81;34.21;61.19;18.56;2775;2616;2898;3380;3;1
67272757-74c8-4548-a8a7-3f405e635179;EU P-B KC vs VIT G4 2025-02-01.19.11;Utopia Coliseum (Dusk);2025-02-01 19:11:42;loss;KARMINE CORP;TEAM VITALITY;Vatira;4284;Fennec;514;0;1;6;1;8;2;0;0;394;55.32;2114;1349;765;18;71;442;225;217;3;21;19.57;29.23;225;416;101;1463;455977;170.46;52.18;115.51;35.36;40.71;12.46;182.57;55.89;131.28;40.19;12.83;3.93;9.8;0.11;88;130.7;39.37;89.4;26.93;75.45;23.1;251.24;76.9;75.45;23.1;232.74;71.24;93.95;28.76;174.02;53.27;103.79;31.77;48.88;14.96;2500;2414;2529;3323;2;2
67272757-74c8-4548-a8a7-3f405e635179;EU P-B KC vs VIT G4 2025-02-01.19.11;Utopia Coliseum (Dusk);2025-02-01 19:11:42;loss;KARMINE CORP;TEAM VITALITY;dralii;4284;Fennec;290;1;0;0;2;8;2;0;50;447;49.44;2498;1799;699;22;63;731;440;291;5;26;56.27;29.48;251;428;76;1666;525433;114.4;34.68;143.57;43.52;71.91;21.8;162.09;49.14;136.24;41.3;31.55;9.56;7.37;0.11;70;74.2;22.35;133.2;40.12;92.72;28.11;237.17;71.89;92.72;28.11;194.95;59.1;134.94;40.9;137.54;41.69;108.7;32.95;83.64;25.35;2561;2117;2904;3426;0;1
67272757-74c8-4548-a8a7-3f405e635179;EU P-B KC vs VIT G4 2025-02-01.19.11;Utopia Coliseum (Dusk);2025-02-01 19:11:42;win;TEAM VITALITY;KARMINE CORP;ExoTiiK;4284;Fennec;152;0;0;0;1;4;1;0;0;410;40.62;2063;1360;703;15;62;298;100;198;1;18;59.35;32.76;272;158;0;1561;489164;151.74;46.01;130.23;39.49;47.82;14.5;189.25;57.39;116.37;35.29;24.16;7.33;4.5;0.12;38;131.5;39.61;107.6;32.41;93.07;28.22;236.71;71.78;93.07;28.22;212.85;64.54;116.93;35.46;151.57;45.96;113.1;34.29;65.12;19.75;2782;2825;2757;3462;0;1
67272757-74c8-4548-a8a7-3f405e635179;EU P-B KC vs VIT G4 2025-02-01.19.11;Utopia Coliseum (Dusk);2025-02-01 19:11:42;win;TEAM VITALITY;KARMINE CORP;M0nkey M00n;23;Octane;261;0;0;2;2;4;1;0;0;441;50.56;2421;1826;595;21;55;626;436;190;5;17;31.03;27.83;304;307;63;1504;468413;152.2;46.59;126.05;38.59;48.4;14.82;186;56.94;116.46;35.65;24.19;7.41;5.93;0.12;48;96.2;28.98;107.3;32.32;87.81;26.88;238.84;73.12;87.81;26.88;197.91;60.59;128.74;39.41;139.82;42.8;107.05;32.77;79.78;24.42;2294;2130;2540;3255;3;2
67272757-74c8-4548-a8a7-3f405e635179;EU P-B KC vs VIT G4 2025-02-01.19.11;Utopia Coliseum (Dusk);2025-02-01 19:11:42;win;TEAM VITALITY;KARMINE CORP;zen;4284;Fennec;551;2;0;1;5;4;1;1;40;447;50.32;2236;1440;796;19;74;532;302;230;4;20;20.67;26.73;490;407;97;1635;509993;126.24;38.65;128.07;39.21;72.34;22.15;193.62;59.27;109.3;33.46;23.73;7.26;7.03;0.1;67;102.1;30.75;104.2;31.39;95.41;29.21;231.24;70.79;95.41;29.21;197.18;60.36;129.47;39.64;139.58;42.73;117.19;35.88;69.88;21.39;2665;2533;2857;3342;1;2
9bf137d8-d6f1-4ee2-8eb4-8c5abc601f1a;EU P-B KC vs VIT G5 2025-02-01.19.21;AquaDome (Salty Shallows);2025-02-01 19:21:06;win;KARMINE CORP;TEAM VITALITY;Atow Rikow !;4284;Fennec;504;2;2;1;2;11;1;0;100;423;49.4;2465;1532;933;20;83;814;536;278;6;24;35.69;25.06;392;494;65;1607;518823;144.38;41.9;136.87;39.72;63.37;18.39;185.99;53.97;139.37;40.44;19.26;5.59;5.7;0.09;66;88.9;25.26;136.5;38.78;115.16;33.42;229.46;66.58;115.16;33.42;218.49;63.4;126.13;36.6;169.9;49.3;85.29;24.75;89.43;25.95;2780;2773;2768;3581;3;3
9bf137d8-d6f1-4ee2-8eb4-8c5abc601f1a;EU P-B KC vs VIT G5 2025-02-01.19.21;AquaDome (Salty Shallows);2025-02-01 19:21:06;win;KARMINE CORP;TEAM VITALITY;Vatira;4284;Fennec;608;1;2;5;4;11;1;1;25;316;43.79;1562;932;630;12;54;120;0;120;0;10;36.69;24.96;216;196;0;1397;450933;199.93;57.98;108.41;31.44;36.48;10.58;199.43;57.84;125.6;36.42;19.79;5.74;7.03;0.12;58;162.7;46.22;76.7;21.79;71.14;20.63;273.68;79.37;71.14;20.63;251.09;72.82;93.73;27.18;198.23;57.49;90.2;26.16;56.38;16.35;2805;2794;2813;3448;1;2
9bf137d8-d6f1-4ee2-8eb4-8c5abc601f1a;EU P-B KC vs VIT G5 2025-02-01.19.21;AquaDome (Salty Shallows);2025-02-01 19:21:06;win;KARMINE CORP;TEAM VITALITY;dralii;4284;Fennec;537;1;0;3;2;11;1;0;50;451;50.06;2699;1883;816;22;58;435;287;148;3;13;40.42;25.4;268;321;18;1617;531135;146.01;41.6;134.49;38.32;70.48;20.08;175.87;50.11;148.2;42.22;26.91;7.67;10.91;0.1;106;86.4;24.55;121.1;34.4;94.65;26.97;256.34;73.03;94.65;26.97;228.79;65.19;122.19;34.81;182.69;52.05;87.79;25.01;80.5;22.94;2502;2571;2442;3460;0;0
9bf137d8-d6f1-4ee2-8eb4-8c5abc601f1a;EU P-B KC vs VIT G5 2025-02-01.19.21;AquaDome (Salty Shallows);2025-02-01 19:21:06;loss;TEAM VITALITY;KARMINE CORP;ExoTiiK;4284;Fennec;218;0;1;0;3;8;4;0;0;480;47.71;2716;2113;603;23;53;680;434;246;5;21;33.16;27.89;455;162;65;1531;498564;159.34;45.97;128.75;37.15;58.52;16.88;182.43;52.63;136.55;39.39;27.64;7.97;5.83;0.14;41;99.8;28.35;114.5;32.53;114.89;33.15;231.73;66.85;114.89;33.15;203.46;58.7;143.16;41.3;145.31;41.92;106.08;30.6;95.23;27.47;2504;2430;2577;3397;0;2
9bf137d8-d6f1-4ee2-8eb4-8c5abc601f1a;EU P-B KC vs VIT G5 2025-02-01.19.21;AquaDome (Salty Shallows);2025-02-01 19:21:06;loss;TEAM VITALITY;KARMINE CORP;M0nkey M00n;23;Octane;162;0;0;1;3;8;4;1;0;409;47.15;2396;1450;946;15;76;570;296;274;3;24;49.16;23.39;318;70;5;1533;493983;155.57;45.15;132.63;38.49;56.39;16.36;192.42;55.84;127.1;36.89;25.06;7.27;4.47;0.12;37;116.3;33.04;116.1;32.98;118.7;34.45;225.89;65.55;118.7;34.45;188.86;54.81;155.72;45.19;139.74;40.55;102.25;29.67;102.6;29.77;2831;2604;3029;3463;0;2
9bf137d8-d6f1-4ee2-8eb4-8c5abc601f1a;EU P-B KC vs VIT G5 2025-02-01.19.21;AquaDome (Salty Shallows);2025-02-01 19:21:06;loss;TEAM VITALITY;KARMINE CORP;zen;4284;Fennec;436;1;0;2;5;8;4;3;20;423;54.91;2270;1601;669;21;64;559;309;250;5;24;49.83;47.06;452;467;122;1534;504449;158.14;45.09;123.49;35.21;69.06;19.69;187.21;53.38;136.93;39.05;26.54;7.57;6.2;0.1;63;124.6;35.4;102.8;29.2;90.35;25.76;260.34;74.24;90.35;25.76;211.65;60.35;139.03;39.65;153.66;43.82;109.69;31.28;87.34;24.91;2576;2484;2664;3527;5;0
0f56a382-7c02-4321-b85e-1fdcaffbdee9;EU P-B KC vs VIT G6 2025-02-01.19.29;Neo Tokyo (Standard);2025-02-01 19:29:46;win;KARMINE CORP;TEAM VITALITY;Atow Rikow !;4284;Fennec;320;0;0;2;1;9;1;0;0;407;40.7;2342;1214;1128;13;98;879;576;303;6;27;39.53;17.26;358;95;29;1668;561029;130;36.28;163.67;45.67;64.67;18.05;188.25;52.53;140.33;39.16;29.76;8.3;6.91;0.09;81;109.8;30.67;127.3;35.56;86.02;24.01;272.32;75.99;86.02;24.01;222.64;62.13;135.7;37.87;157.51;43.96;124.85;34.84;75.98;21.2;2909;2921;2910;3752;2;0
0f56a382-7c02-4321-b85e-1fdcaffbdee9;EU P-B KC vs VIT G6 2025-02-01.19.29;Neo Tokyo (Standard);2025-02-01 19:29:46;win;KARMINE CORP;TEAM VITALITY;Vatira;4284;Fennec;634;3;1;2;4;9;1;0;75;412;51.25;2511;1844;667;22;62;565;367;198;4;17;31.34;40.93;252;414;35;1528;507673;172.38;48.5;138.84;39.07;44.17;12.43;192.88;54.27;136.77;38.48;25.74;7.24;8.27;0.11;76;122.2;34.13;121.7;33.99;92.79;26.11;262.59;73.89;92.79;26.11;235.92;66.39;119.46;33.61;176.95;49.79;105.51;29.69;72.93;20.52;2918;3032;2769;3717;2;1
0f56a382-7c02-4321-b85e-1fdcaffbdee9;EU P-B KC vs VIT G6 2025-02-01.19.29;Neo Tokyo (Standard);2025-02-01 19:29:46;win;KARMINE CORP;TEAM VITALITY;dralii;4284;Fennec;543;1;2;2;4;9;1;1;25;417;44.59;2491;1638;853;21;75;465;167;298;2;25;44.19;26.1;298;396;32;1610;515283;148.5;42.59;137.28;39.37;62.89;18.04;187.65;53.82;128.71;36.91;32.31;9.27;8.03;0.1;78;116.6;32.57;88.1;24.61;69.42;19.91;279.26;80.09;69.42;19.91;222.87;63.92;125.8;36.08;177.71;50.97;99.58;28.56;71.38;20.47;2766;2527;3023;3682;1;2
0f56a382-7c02-4321-b85e-1fdcaffbdee9;EU P-B KC vs VIT G6 2025-02-01.19.29;Neo Tokyo (Standard);2025-02-01 19:29:46;loss;TEAM VITALITY;KARMINE CORP;M0nkey M00n;23;Octane;360;0;1;3;2;9;4;2;0;402;49.44;2327;1623;704;17;64;439;187;252;2;22;36.3;16.87;351;94;12;1568;518197;155.62;44.16;140.4;39.84;56.36;15.99;197.26;55.98;135.18;38.36;19.94;5.66;5.27;0.13;41;108.5;30.31;102.8;28.72;111.71;31.7;240.67;68.3;111.71;31.7;214.63;60.91;137.75;39.09;166.61;47.28;102.91;29.2;82.86;23.51;2902;2882;2933;3545;2;2
0f56a382-7c02-4321-b85e-1fdcaffbdee9;EU P-B KC vs VIT G6 2025-02-01.19.29;Neo Tokyo (Standard);2025-02-01 19:29:46;loss;TEAM VITALITY;KARMINE CORP;ExoTiiK;4284;Fennec;246;1;0;0;4;9;4;1;25;482;47.3;2867;2300;567;25;52;406;269;137;3;12;51.16;38.75;441;238;36;1626;535668;149.15;42.31;134.44;38.14;68.93;19.55;212.05;60.15;111.33;31.58;29.13;8.26;5.88;0.15;39;133.6;37.32;110.1;30.75;107.74;30.56;244.77;69.44;107.74;30.56;230.32;65.34;122.19;34.66;170.16;48.27;115.22;32.69;67.13;19.04;2790;2735;2828;3457;0;2
0f56a382-7c02-4321-b85e-1fdcaffbdee9;EU P-B KC vs VIT G6 2025-02-01.19.29;Neo Tokyo (Standard);2025-02-01 19:29:46;loss;TEAM VITALITY;KARMINE CORP;zen;4284;Fennec;327;0;0;1;3;9;4;1;0;465;48.91;2888;2154;734;25;68;928;685;243;7;22;49.75;39.05;457;374;22;1615;536153;146.51;41.24;125.09;35.21;83.67;23.55;183.78;51.73;149.04;41.95;22.46;6.32;8.1;0.1;78;106.7;29.8;124.1;34.66;115.77;32.59;239.5;67.41;115.77;32.59;221.86;62.45;133.42;37.55;172.43;48.53;90.72;25.54;92.12;25.93;2439;2092;2743;3375;1;1
65b2b30a-8130-4474-898c-8f8c030f38f2;EU P-B KC vs VIT G7 2025-02-01.19.45;Champions Field;2025-02-01 19:45:03;win;KARMINE CORP;TEAM VITALITY;Atow Rikow !;4284;Fennec;783;1;0;5;5;15;3;0;20;495;52.09;5584;3401;2183;41;190;1550;701;849;8;69;49.4;55.69;1077;762;102;1675;1091830;230.83;33.87;304.34;44.66;146.32;21.47;391.3;57.42;237.65;34.87;52.53;7.71;11.53;0.08;144;217.8;31.7;257.6;37.5;187.31;27.49;494.18;72.51;187.31;27.49;419.58;61.57;261.91;38.43;277.3;40.69;258.89;37.99;145.29;21.32;2885;2784;3016;3691;4;1
